State FIPS code,Date,All merchant category codes spending,Accommodation and food service (ACF) spending,"Arts, entertainment, and recreation (AER)  spending",General merchandise stores (GEN) and apparel and accessories (AAP) spending,Grocery and food store (GRF)  spending,Health care and social assistance (HCS) spending ,Transportation and warehousing (TWS)  spending,"Retail spending, including grocery  (AAP, CEC, GEN, GRF, HIC, ETC, SGH) ","Retail spending, excluding grocery ((AAP, CEC, GEN, HIC, ETC, SGH) "
900,04/09/2022,23.7,21.5,20.7,19.7,32.3,23.9,-7.65,24.9,20.4
2500,04/09/2022,23.4,13.3,8.25,30.4,21.8,32.7,0.931,26.1,30.7
3400,04/09/2022,23.2,20.1,47.3,30.1,17.7,17,15,23.8,29.3
3600,04/09/2022,23.7,16.3,16.1,25.2,20.6,19.9,2.5,23.7,26
4400,04/09/2022,6.15,-8.73,1.56,6.06,20.4,5.83,-27.7,3.39,-4.6
900,04/10/2022,22.3,21.1,21.3,19.7,32.2,24.9,-9,24.9,20.6
2500,04/10/2022,22.1,13,3.85,27.9,20.8,33.8,-1.49,24.1,27.7
3400,04/10/2022,21.7,19.7,44.5,28.6,16.3,17.2,8.68,22.7,28.5
3600,04/10/2022,22.7,15.1,15.9,24.2,19.5,19,1.51,22.4,24.6
4400,04/10/2022,3.85,-10.8,-0.665,-2.33,19.4,-3.98,-23.1,-0.17,-9.19
900,04/11/2022,22.6,22.7,15.2,21.4,32.9,24.2,-11.7,26.1,22
2500,04/11/2022,21.6,12.6,-1.62,27.4,18.9,37.8,-3.69,23.3,27.9
3400,04/11/2022,21.5,19.9,42.5,30.4,16,16.9,7.19,22.9,29.1
3600,04/11/2022,22.5,16,13.9,24.4,19.1,16.4,0.566,23,25.9
4400,04/11/2022,3.24,-11.8,-2.62,-0.687,18.5,-2.07,-21.7,2.57,-4.38
900,04/12/2022,22.6,24.2,17.9,20.8,32.6,22,-13.4,26.3,22.5
2500,04/12/2022,21.3,12.2,-1.65,26.1,18.1,37.6,-4.34,22.6,27.1
3400,04/12/2022,22,20.1,41.1,31.1,16,18.6,8.31,23.1,29.4
3600,04/12/2022,22,15.4,17,23.9,18.5,13.3,0.476,22.5,25.7
4400,04/12/2022,2.45,-12.8,6.95,-3.35,19.1,-17.2,-22.2,0.894,-6.71
900,04/13/2022,24.7,26.4,19.7,24.3,34.4,22.9,-11.2,29.9,27.2
2500,04/13/2022,22.2,11.6,0.598,25.7,19,38.1,-4.09,24,29
3400,04/13/2022,22.5,21.9,36.6,32,16.3,17.9,7.39,24.2,31.2
3600,04/13/2022,22.3,17.4,15.9,24.7,19.1,12.9,0.728,23.1,26.3
4400,04/13/2022,4.66,-8.33,-0.0669,-2.54,19.5,-16.1,-15.3,3.87,-2.32
900,04/14/2022,26.8,29.4,23.6,27.2,37.1,22.8,-8.3,33,30.5
2500,04/14/2022,23,12,4.83,25.7,22.6,35.5,-6.23,25.8,29
3400,04/14/2022,24.2,24.7,37.5,33.2,18.8,17.6,6.56,26.7,33.8
3600,04/14/2022,23.8,19.7,16.9,26.1,21.3,12,1.79,25.1,28.1
4400,04/14/2022,6.25,-11.1,1.6,-2.05,22.7,-20.2,-9.44,5.98,-0.123
900,04/15/2022,28.2,29.1,22.5,31.5,43.6,19.8,-11.9,37.6,33.8
2500,04/15/2022,23.2,11.1,11.2,23.4,27.2,38.3,-12,27.3,27.6
3400,04/15/2022,25.3,26.5,34.5,36.5,23.5,17.5,7.79,30.3,36.5
3600,04/15/2022,24.9,22.2,20.8,27.7,25.7,9.27,2.02,28.5,30.9
4400,04/15/2022,8.29,-10.6,19.1,-0.973,25.1,-24.2,-27.6,21.9,21.6
900,04/16/2022,28.8,28.4,22.2,30.7,48.2,21.1,-10.5,38.1,31.8
2500,04/16/2022,23.7,9.72,16.1,22.8,32.5,47.2,-12.1,29.1,26.4
3400,04/16/2022,25.5,25,29.4,35.8,26.4,19.5,5.39,31,35.5
3600,04/16/2022,24.2,20.3,17.2,26.2,28.4,8,3.46,28.5,28.7
4400,04/16/2022,9.27,-15,12.8,0.46,30.8,-28.3,-31.2,25.6,23.8
900,04/17/2022,25.6,22.2,19.7,20.2,36.8,25.1,-9.39,28.9,23.8
2500,04/17/2022,18.7,4.37,15.5,13.8,18.8,48.7,-13.6,18.3,18.3
3400,04/17/2022,22.6,21.2,28.1,27,17.5,19.7,3.75,22.9,28.1
3600,04/17/2022,21.1,16.6,15.2,17.8,18.9,9.52,3.05,20.9,22.6
4400,04/17/2022,7.92,-19.6,-1.44,-0.204,17.6,-32.3,-36,21.8,25.5
900,04/18/2022,24.3,19.7,18.4,15.8,32.2,25.5,-6.1,24.4,19.1
2500,04/18/2022,17.4,3.56,20.1,13.5,16.9,39.2,-14.7,16.5,16.6
3400,04/18/2022,21.7,19.3,28.5,23.9,13.9,17.8,2.71,20,25.6
3600,04/18/2022,20,13.6,14.9,15.1,16,12.7,-0.204,18.3,20.1
4400,04/18/2022,7.25,-20.5,7,-2.9,13.6,-39.4,-46.7,17.4,20.6
900,04/19/2022,21.5,17.7,14.5,9.76,25.1,29.2,-1.58,19,14.5
2500,04/19/2022,16.4,5.67,23.8,10.7,10.6,33,-15.4,13.5,16.3
3400,04/19/2022,20.2,19.4,29,18.9,8.66,18.5,3.11,15.9,22.3
3600,04/19/2022,18.4,13.1,14.8,10.2,10.5,13.1,0.312,14.1,16.8
4400,04/19/2022,7.24,-19.1,-13.6,-5.11,8.98,-35.8,-40,16.3,22.2
900,04/20/2022,21.2,19.4,19.7,8.09,21.3,31.5,-6.41,17.2,13.9
2500,04/20/2022,14.3,9.87,30.8,7.73,3.12,30,-16.7,9.14,14.8
3400,04/20/2022,19.8,21.4,34.6,18.1,5.32,19,1.48,13.9,21.6
3600,04/20/2022,18.1,15.1,20.9,9.86,6.85,11.9,1.8,12.4,16.8
4400,04/20/2022,6.53,-16.2,-6.37,-4.72,1.41,-28.8,-50.3,10.8,18.6
900,04/21/2022,23.9,24.1,23.8,14.6,27.5,27.7,-2.05,22.9,19.4
2500,04/21/2022,18,15.9,38.7,15.2,10.1,24.8,-14,16.1,21.8
3400,04/21/2022,22.8,23.2,37.5,26.3,11.4,18.4,3.66,20.5,28.6
3600,04/21/2022,20.6,17.5,24.2,16.3,12.5,12.6,1.92,18.1,22.5
4400,04/21/2022,8.13,-14.4,7.23,3.82,8.22,-25.9,-52.1,16.8,24.3
900,04/22/2022,22.4,26.3,29.8,10.5,22.2,19.9,-0.675,17.9,14.9
2500,04/22/2022,18.1,20.4,32.5,18.5,6.08,16.9,-9.79,15.5,24.7
3400,04/22/2022,22.1,22.6,40.8,22.8,8.47,22.3,1.32,17.3,25.1
3600,04/22/2022,20,17.2,19,15.7,10.8,13,0.421,16.2,20.4
4400,04/22/2022,8.91,-9.62,-9.83,4.67,4.21,-24.3,-41.3,13.7,22.6
900,04/23/2022,21.4,31.3,33.3,7.95,16.3,10,-1.29,15.7,15.4
2500,04/23/2022,16.9,24.3,28.1,17.6,-1.1,10.7,-9.73,12,25.1
3400,04/23/2022,21.1,21.6,43.5,21.8,6.81,18,1.5,16.3,24.5
3600,04/23/2022,20.2,18.4,17.4,15.6,8.57,15.4,-0.0209,15.6,21.1
4400,04/23/2022,6.75,-4.34,-5.24,-1.82,-0.435,-22.7,-36.5,5.9,11.9
900,04/24/2022,24.5,39.7,34.5,17.1,26.3,-0.871,-4.81,24.1,22.9
2500,04/24/2022,21.3,30.2,32.8,28.2,11.1,2.17,-6.88,22,32.9
3400,04/24/2022,24,22.2,45.7,29.7,16.5,18.7,2.47,24.6,31.3
3600,04/24/2022,23.3,21.4,17.6,23.2,18.4,14.2,-3.24,23.6,27.4
4400,04/24/2022,10.1,1.63,-22.3,5.27,11.5,-21.1,-31.1,12.7,14.4
900,04/25/2022,24.6,42.3,32.1,17.1,29.2,-2.45,-5.31,26.5,24.7
2500,04/25/2022,21.3,32.1,29,27,13.1,6.66,-4.73,22.6,32
3400,04/25/2022,23.9,23.1,41.4,30.5,20.1,18.6,3.15,26.6,32
3600,04/25/2022,23.4,23.6,14.2,24.3,20.9,12.6,-1.09,25.1,28.1
4400,04/25/2022,10.1,4.74,-27.9,10,12.1,-3.27,-26.6,15.3,18.6
900,04/26/2022,26,43.5,30.7,25.3,35.9,-7.14,-5.52,32.8,30.7
2500,04/26/2022,21.5,31.3,22.7,32.3,19.5,6.01,-6.28,26.9,34.1
3400,04/26/2022,24.6,22.7,40.7,34.4,26.8,17.6,1.27,31.2,34.8
3600,04/26/2022,25,24.4,12.8,30.2,28,14.3,-4.08,30.7,32.5
4400,04/26/2022,11.5,2.64,-17.5,16.2,17.3,2.3,-38.3,15.8,15.2
900,04/27/2022,24.3,39.9,19.6,26.6,40.2,-8.35,-1.22,32.8,28
2500,04/27/2022,21.6,26.3,12.2,35.7,27.2,6.16,-5.86,30.9,34.5
3400,04/27/2022,24.3,19.7,36.3,35.5,32.6,18.5,-0.983,33.8,34.9
3600,04/27/2022,25,22.2,5.96,30.7,33.5,13.7,-8.26,33.1,32.4
4400,04/27/2022,9.44,-1.2,-32.6,13.8,25.7,4.82,-24.8,18.2,13
900,04/28/2022,20.2,33.5,12.8,18.6,29.3,-3.38,-8.37,24.2,20.8
2500,04/28/2022,16.2,18.7,2.56,25.5,14.5,11.3,-9.88,21.3,28
3400,04/28/2022,20.6,17.1,32,26.1,22.8,21.1,-3.48,24.9,26.9
3600,04/28/2022,21,19.4,1.19,22,23.7,13.5,-7.63,24.4,24.6
4400,04/28/2022,7.12,0.353,-43.2,6.09,15.3,10.8,-35.6,12.4,10.6
900,04/29/2022,22.1,33.9,12.5,20.7,29.3,5.56,-10,26.4,24.5
2500,04/29/2022,15.9,15.3,7.06,25,15.9,14.6,-9.23,21.6,27.2
3400,04/29/2022,21.3,18.2,30.9,27.2,21.7,19.9,-0.169,25,28.1
3600,04/29/2022,21.7,19.3,1.96,22.4,22.4,15.8,-4.73,24.7,26.4
4400,04/29/2022,8.37,-5.27,-32.8,7.18,14.9,11.8,-28.6,13.4,12.5
900,04/30/2022,23.6,31.7,10.9,25.9,30.5,8.29,-12.2,29.5,28.8
2500,04/30/2022,17,14,8.1,26.9,18.5,14.6,-9.48,23.5,28.5
3400,04/30/2022,22,21.4,31.4,27.8,20.5,21.6,0.32,25.1,29.4
3600,04/30/2022,22,20.5,5.53,23.6,21,13.5,-4.76,24.6,27.3
4400,04/30/2022,9.81,-6.84,-39.5,15.4,16.3,6.05,-25.4,18.4,20.4
900,05/01/2022,23,31.5,3.23,26.4,29.8,14.5,-9.53,29.7,29.7
2500,05/01/2022,17.4,13.4,-0.823,26.4,19.2,21.3,-7.01,25.3,31.5
3400,05/01/2022,21.4,24.4,19.5,30.9,19.2,18.8,-0.677,26.3,32.5
3600,05/01/2022,22.4,23.1,0.777,25.8,20.9,13.7,-3.96,25.5,29
4400,05/01/2022,9.44,-2.77,-43.2,18.1,16.7,-13.4,-32.6,20.4,24
900,05/02/2022,24.9,31,8.6,29.8,31.2,12.8,-7.13,31,30.9
2500,05/02/2022,18.6,13.6,4.23,27.4,19.3,20.4,-6.64,26.2,33.2
3400,05/02/2022,22.7,24.2,24.4,31.9,19.4,20.1,2.31,26.4,32.5
3600,05/02/2022,23.6,23.2,4.24,27.4,21.2,15.1,-2.84,26.2,30.1
4400,05/02/2022,10.4,-6.12,-42,18.6,19.9,-19.7,-30,20.4,21.2
900,05/03/2022,27.4,32.2,18.2,28.7,32.8,17.6,-5.34,30.9,29.7
2500,05/03/2022,18.7,11.3,9.82,26.5,19,20.3,-2.94,24.4,29.9
3400,05/03/2022,24.4,23.4,29.8,33.2,18.9,17.5,3.44,26.6,33.3
3600,05/03/2022,24.2,22.4,7.84,26.8,20.8,15.5,0.0328,25.8,29.6
4400,05/03/2022,10.9,-4.75,-44.1,15.5,18.3,-30.4,-18.5,22.6,26.4
900,05/04/2022,29,30.2,27.4,29,31.3,17.5,-1.81,30.7,30.5
2500,05/04/2022,20.7,12.5,11.3,30.1,20.3,24.9,1.32,25.9,31.6
3400,05/04/2022,25.4,22.8,33.1,34.4,19,17.9,7.56,27,33.8
3600,05/04/2022,25,21,9.03,26.5,21.2,17.2,5.76,25.6,29
4400,05/04/2022,12.5,-6.31,-46.2,15.7,20,-26.3,-31.3,24.7,28.8
900,05/05/2022,29.6,30.9,27.6,28.8,31,14.8,-1.73,30.7,30.7
2500,05/05/2022,21.2,12.2,14.3,29.9,20.1,22.1,8.06,24.2,28.5
3400,05/05/2022,25.9,22.8,37.2,34.9,19.1,18.4,11.5,27.3,34.3
3600,05/05/2022,25.4,19.7,12,26.9,21.8,16.3,8.31,26,29.2
4400,05/05/2022,11.8,-9.86,-42.4,18,18.8,-28.1,-33.7,23.1,26.9
900,05/06/2022,27.6,25.6,28,29,28.7,10.2,6.72,28.5,28.6
2500,05/06/2022,21.1,11.4,15.7,29.9,19.6,20.4,6.13,23.1,26.8
3400,05/06/2022,24.7,19.4,38.5,33.7,18.3,15.9,11.6,25.8,32.2
3600,05/06/2022,24.2,16.6,14.4,25.5,21.6,15.6,9.1,24.9,27.4
4400,05/06/2022,9.97,-10.9,-43.1,17.9,18.8,-21,-35.5,22.1,25.2
900,05/07/2022,28,23.1,30.7,28.9,30.7,12.1,-3.98,27.9,26.2
2500,05/07/2022,21.5,9.77,18.4,30.8,21.9,20.5,0.983,22.8,24
3400,05/07/2022,24.8,15.4,42.4,34.8,19.3,15.2,13,25.3,30.7
3600,05/07/2022,25.2,13.7,19.5,25.9,24.6,17.5,7.69,26.4,27.9
4400,05/07/2022,11.3,-14.8,-33.3,15.4,21.8,-24,-35.7,25.3,28.6
900,05/08/2022,27.7,22,43,25.5,27.9,11.2,-4.96,24.6,22.6
2500,05/08/2022,21.7,13.7,28.8,28.9,18.2,18.3,-1.77,18.4,19.2
3400,05/08/2022,25.8,17.7,57.3,31.8,18.4,17.6,14,22.9,27
3600,05/08/2022,24.9,14.7,28.6,23.4,22.7,20.2,9.41,23.8,24.7
4400,05/08/2022,11.3,-13.7,-14.8,13.8,19.8,-12.9,-30.6,21.7,23.9
900,05/09/2022,25.7,22.4,40.2,23.1,25.7,13.8,-8.2,22.8,21.1
2500,05/09/2022,20.8,12.3,20.7,28.8,18.2,25,-6.93,18.2,18.8
3400,05/09/2022,24.9,19.8,53.7,32.4,17.7,17.1,12,22.8,27.4
3600,05/09/2022,24.6,16.4,25.2,23.8,23.1,18.7,8.5,24.3,25.1
4400,05/09/2022,10,-8.12,-12.2,11,17.4,-17.7,-25.1,20.9,24
900,05/10/2022,23.3,23.2,31.8,20.7,22.1,11.9,-12,20.2,19
2500,05/10/2022,21.1,14.5,16.3,28.6,17.4,28,-9.51,18.7,20.4
3400,05/10/2022,23.1,20.9,48.3,31.2,16.5,19.2,12.5,21.5,26
3600,05/10/2022,23.5,17.1,20.6,22.7,22.1,17,3.13,23,23.7
4400,05/10/2022,10.1,-7.78,-19.3,13.2,16.6,-10.2,-23.4,22.3,27
900,05/11/2022,22.1,24,18.1,18.7,20.2,14.9,-16.2,19.3,18.8
2500,05/11/2022,19.7,14.2,18.3,28.4,15.2,25.1,-10.7,17.1,19.4
3400,05/11/2022,21.5,21.7,44.8,28.5,14.1,17.8,9.72,18.9,23.3
3600,05/11/2022,22.5,17.5,18.5,21.9,19.9,16.7,3.17,21.6,22.9
4400,05/11/2022,8.67,-11.1,-10.6,13.9,13.3,-4.65,-12.6,18,21.8
900,05/12/2022,21.1,18.7,24.1,19.2,20.1,13.3,-12.3,19.3,18.7
2500,05/12/2022,20.7,12.1,17.6,32,17.6,26.9,-13.8,20.5,23.7
3400,05/12/2022,21.6,17.3,43.8,31.6,15.5,17.3,7.22,21,25.9
3600,05/12/2022,23,14,18,24.5,21.4,17.3,-0.469,23.9,25.7
4400,05/12/2022,9.29,-11.4,-0.958,13.1,16.6,-6.23,-7.98,20.4,23.4
900,05/13/2022,21.9,20.4,20.3,17.9,20.8,10.9,-10.9,20,19.5
2500,05/13/2022,21.4,13.2,16.9,32.1,17.8,25.2,-11.8,20.9,24.3
3400,05/13/2022,22.8,19.5,43.8,33.7,16.1,18.5,6.92,22.6,28.4
3600,05/13/2022,24.7,16.1,17.5,26.8,22,17.9,-0.971,25.4,27.9
4400,05/13/2022,9.54,-11,-0.04,12.9,14.8,-4.57,-22,21.6,26.9
900,05/14/2022,20.6,22.8,18.2,16.9,17.5,11.1,3.19,19.4,20.6
2500,05/14/2022,20.7,14.7,15.4,30.2,14.4,22.2,-2.56,20.5,26.7
3400,05/14/2022,23.3,23.3,40.1,33.9,14.8,21.9,7.93,22.9,30
3600,05/14/2022,24.3,17.9,12.9,27.2,19.8,17.1,0.153,24.6,28.2
4400,05/14/2022,9.84,-4.4,-9.56,16,10.4,-2.9,-24.5,19.2,26.3
900,05/15/2022,21.3,22.5,15.2,20.2,20.2,8.46,4.35,22.4,23.9
2500,05/15/2022,21.3,11.2,15.1,33.4,18.1,18,1.67,24.6,31.3
3400,05/15/2022,22.5,21.6,33.3,35.5,15.7,19.1,8.41,24.6,32.4
3600,05/15/2022,24.8,15.3,12.6,30.2,21.7,10.8,1.12,27.3,31.6
4400,05/15/2022,11.4,-5.7,-8.61,18.9,12.4,-1.23,-26.2,24.9,35.8
900,05/16/2022,21.3,22.4,14.3,21.3,19.6,7.01,8.36,22.5,24.4
2500,05/16/2022,22.2,12.9,23.7,34.1,17.2,17.2,3.7,24.2,31.3
3400,05/16/2022,22.4,19,37.1,35.2,15,19.7,7.37,24.3,32.5
3600,05/16/2022,24.7,15,14.3,29.4,20.7,10.7,3.79,25.6,29.3
4400,05/16/2022,11.8,-7.06,-18.4,20.2,14.1,0.0428,-21.9,25.1,34.4
900,05/17/2022,20.4,20.9,14.4,23.5,18.7,9.1,10.8,22.4,25
2500,05/17/2022,22.8,12,25.1,37.1,16.9,17.1,2.12,24.6,32.4
3400,05/17/2022,22.4,19,38.6,35.4,14.5,19.5,8.93,24,32.4
3600,05/17/2022,24.7,14.8,17.8,30.6,20.2,11.8,8.03,25.1,28.9
4400,05/17/2022,10.1,-11.5,-17.3,21.8,13.6,2.04,-17.1,22.6,30.2
900,05/18/2022,21,22.1,21.9,27,20.5,4.32,12.8,22.8,24.4
2500,05/18/2022,24.2,12.9,25.3,38.5,18.7,15.7,1.94,25.9,33.2
3400,05/18/2022,24.3,20.2,40.9,39.2,15.7,20.5,11.4,26.3,35.7
3600,05/18/2022,25.6,15.9,21.4,32.5,21.7,8.94,4.37,26,29.3
4400,05/18/2022,11.5,-9.71,-16.2,25.5,14.9,-15.4,-12.5,26.8,37
900,05/19/2022,20.9,25.8,12.1,24.5,17.7,8.24,13.9,19.7,21.1
2500,05/19/2022,22.7,14.8,23,34.8,15.9,15.2,3.05,21.3,26.7
3400,05/19/2022,23.1,24,40.2,35.3,12.6,18.5,11.7,22.5,31.1
3600,05/19/2022,24.6,19.5,21.2,29.8,18.2,7.91,7.44,22.2,25.2
4400,05/19/2022,12.4,-7.55,-21.3,23.9,11.7,-17.8,-6.18,22.9,32.4
900,05/20/2022,20.7,28,14,24.4,17.1,11,5.16,18.1,18.8
2500,05/20/2022,22.5,14.5,20.4,34.7,15,16.3,4.58,21,27.2
3400,05/20/2022,22.2,23.6,43.8,32.5,10.7,16.2,11.6,20,28.2
3600,05/20/2022,23.2,20.2,18.9,28,15.8,9.65,7.35,19.4,22
4400,05/20/2022,11,-9.03,-31.7,25.4,15.4,-32.5,-4.46,23,29.4
900,05/21/2022,19.5,25.8,13.4,20.5,16.9,8.75,3.01,16.1,15.6
2500,05/21/2022,21.8,14.2,24.5,31.9,14.1,17.1,6.44,18.5,23.1
3400,05/21/2022,21,21.6,47.5,29,8.66,15.1,11.6,17.5,25.3
3600,05/21/2022,22.2,20.6,17.5,24.3,13.9,11.3,8.7,16.5,18.4
4400,05/21/2022,8.96,-11.6,-22.4,17,15.8,-33.5,-14.2,18.5,21.1
900,05/22/2022,19.1,26.1,15.1,17.5,14.4,13,1.39,13.5,13
2500,05/22/2022,21.2,14.4,29.5,28.7,10.6,26.8,4.86,15,19.5
3400,05/22/2022,21.6,20.8,55.2,26.7,6.48,19.6,14.9,15.5,23.5
3600,05/22/2022,22.2,21.5,19.3,21.9,12.4,13.8,9.14,14.1,15.4
4400,05/22/2022,6.27,-12.2,-23.1,16.2,13.7,-31,-42.7,14.7,16.2
900,05/23/2022,19.4,25.4,15.2,18.1,16.5,8.23,-1.18,15.2,14.5
2500,05/23/2022,20.6,13.3,24,28.2,10.8,28.7,3.32,14.9,19
3400,05/23/2022,22,21.3,52.9,26.6,7.24,20.2,14.5,16.5,24.5
3600,05/23/2022,22.1,19.9,15.9,22,12.5,14.1,6.18,14.8,16.6
4400,05/23/2022,6.83,-12.2,-50.3,13.7,13.5,-10.9,-46.6,15.3,17.4
900,05/24/2022,20.4,25.5,12.5,15.8,18.5,4.95,2.79,15.2,13.1
2500,05/24/2022,20,14,22.5,23.2,9.68,28.2,3.3,13.8,18.1
3400,05/24/2022,21.3,20,50.9,26,5.55,21.5,11.1,15.7,24.6
3600,05/24/2022,21.8,19.2,11.9,20.1,11.5,15,1.86,14.2,16.2
4400,05/24/2022,8.16,-7.49,-39.1,6.86,13.7,-7.87,-63.6,13.8,14.7
900,05/25/2022,20.3,25.9,7.66,13.6,17.7,9.91,-0.297,15.2,13.8
2500,05/25/2022,19.6,14.4,17.2,20.7,9.14,34.7,-0.851,13.2,17.5
3400,05/25/2022,21,21,48.7,25.3,6.49,27.4,8.8,15.7,23.7
3600,05/25/2022,22.5,21.4,11.6,20.3,12,22.7,6.85,14.7,16.7
4400,05/25/2022,8.04,-5.06,-38.1,6.75,12.8,13.2,-63.9,12.5,13.2
900,05/26/2022,21.6,29.2,10.3,16.5,22.5,6.95,-0.859,18.8,16.6
2500,05/26/2022,20.9,15.6,16.2,19.7,11.4,34.1,-0.198,14.9,18.6
3400,05/26/2022,22.9,23.7,50.1,27.3,10.5,31.7,9.96,18.8,26.2
3600,05/26/2022,23.8,23.5,9.44,21.2,15.3,25.3,6.27,16.9,18.1
4400,05/26/2022,7.79,-6.6,-37.8,9.51,14.7,22.9,-60.6,13.3,13.3
900,05/27/2022,27.9,29.6,17.7,19.5,28.4,28.8,4.71,22.1,18.4
2500,05/27/2022,24,13.7,18.9,17,11.8,60.2,-0.482,15.1,18.6
3400,05/27/2022,27.5,22,43.7,29.7,13.5,62,15.1,21,27.7
3600,05/27/2022,28.6,21.4,13.9,22.1,18.5,45.4,8.85,19.5,20.3
4400,05/27/2022,14.5,-3.25,-27.4,5.64,15.8,77.3,-45.2,11.9,10
900,05/28/2022,21.6,22.2,7.55,20,29.4,8.96,-10,23.8,20.6
2500,05/28/2022,23,16.1,7.23,22.9,16.4,34.2,-0.256,19.7,23.2
3400,05/28/2022,24.6,22.1,37.9,32.5,19.7,37.3,7.25,26.3,32.2
3600,05/28/2022,25.8,21.1,11.1,25.6,22.3,26.6,1.84,23.7,24.7
4400,05/28/2022,10.9,-4.24,-40.2,14.4,18.6,29.7,-42,17.3,17.5
900,05/29/2022,21.5,21.1,9.15,21.7,32.5,8.78,-13.4,26.4,22.8
2500,05/29/2022,22.6,17.1,6.15,22.7,18.1,30.1,-7.44,21.8,25.7
3400,05/29/2022,24.3,21.9,35,33.6,23.1,35.4,3.56,28.7,33.7
3600,05/29/2022,25.4,20,10.4,25.3,23.5,30,-0.997,25.2,26.5
4400,05/29/2022,11.5,-6.37,-37.7,11.3,20.4,36.9,-39,16.8,15.3
900,05/30/2022,24,27.2,18.2,21.2,34.3,11.6,-0.788,26.2,21.2
2500,05/30/2022,21.9,15.1,21.4,19.5,16.2,36.8,-7.81,19.4,22.8
3400,05/30/2022,23.8,20.6,40.8,29.9,20.1,35.9,10.4,25.3,30.1
3600,05/30/2022,23.9,18.8,14,20.2,22.2,24.8,-0.811,21.6,21.4
4400,05/30/2022,11.7,-4.09,-31.1,9.99,20.2,38.2,-41.5,15.7,13.5
900,05/31/2022,20.3,22.3,19.1,23,33.3,4.23,-21.1,27.5,24
2500,05/31/2022,24,18.9,24.4,25.7,22.8,19.4,-3.21,25.6,28.8
3400,05/31/2022,25,25,46.7,36.3,28.2,27.4,4.04,31.9,35.5
3600,05/31/2022,26.1,22.9,23.2,27.3,28,18.7,2.43,28.6,29.1
4400,05/31/2022,10.9,-3.95,-20.5,13.7,22.7,25.4,-32.2,19,17.3
900,06/01/2022,21.6,22.3,16.8,24.2,34.5,4.96,-13.4,29.3,26.1
2500,06/01/2022,25.4,18.6,23.6,27.3,24.8,16.6,2.62,27.6,30.9
3400,06/01/2022,26.5,24.2,41.4,37.7,30,20.5,9.42,34.1,37.9
3600,06/01/2022,26.5,20.7,18.8,27.3,28.8,16.1,2.9,29.4,29.9
4400,06/01/2022,12.7,-7.78,-19.3,22.1,25.5,4.18,-27,22.1,20.8
900,06/02/2022,21.1,19.2,24,21,32.5,7.32,-11.7,27.4,24.3
2500,06/02/2022,25.3,18.6,31,28.1,23.3,15,0.0234,28.1,33
3400,06/02/2022,26,21.6,46.4,35.8,26.8,17,11.5,31.9,36.6
3600,06/02/2022,26.1,19,23.2,26.4,26.4,15.2,3.78,28.2,29.6
4400,06/02/2022,12.7,-10.1,-31.5,18.1,25.3,-12.2,-16.8,24.2,24.4
900,06/03/2022,20.4,16.6,21,19.2,28.9,4.93,-5.2,25.3,23.2
2500,06/03/2022,23.8,18.3,37.9,27.5,19.6,11.9,-3.17,25.6,31.6
3400,06/03/2022,25,21.2,48.3,33.8,23.5,9.55,10.1,29.8,35.4
3600,06/03/2022,25,18.6,26.6,24.3,23.2,8.59,2.69,25.3,26.9
4400,06/03/2022,9.77,-8.66,-36.9,15,19.7,-17.6,-21.7,19.7,20.7
900,06/04/2022,21,21.7,21.8,18.7,27.7,4.93,0.711,23.8,21.5
2500,06/04/2022,22.8,17.6,44.1,25.3,17.4,13.8,-5.82,23.6,30
3400,06/04/2022,24.3,22.4,53.7,32.2,21.1,4.75,8.67,27.6,33.3
3600,06/04/2022,23,17.4,25.1,22.1,21.2,5.23,1.83,22.9,24.2
4400,06/04/2022,9.36,-10.7,-25.4,11.1,19.8,-14.8,-40,18.7,19
900,06/05/2022,20.6,20.6,17.8,18.7,26.1,3.92,1.3,23.2,21.5
2500,06/05/2022,23.6,16.2,46.4,25.7,17.7,12.9,0.634,23.5,29.4
3400,06/05/2022,24.1,21.1,58.4,31.9,19.4,0.817,9.27,26.3,32.4
3600,06/05/2022,22.8,17.5,27.6,22.4,20.6,1.57,0.651,22.2,23.5
4400,06/05/2022,10.6,-11.5,-26.6,13.6,19.4,-34.7,-27.2,20.5,22.1
900,06/12/2022,20.7,20.8,15.2,14,21.4,19.8,2.36,18.3,16.3
2500,06/12/2022,23.2,13.4,10.1,23.6,16.1,25.8,5.57,20,24.2
3400,06/12/2022,23.1,16.8,39.8,35,13.3,20.8,8.26,22.6,31
3600,06/12/2022,24.9,15.5,19.1,25.7,16.1,11,13.6,22.1,26.9
4400,06/12/2022,11.5,-13.1,-4.44,9.48,13.9,-13.5,-35.8,12,11.3
900,06/19/2022,17.4,19.6,14.7,26.3,27,7.32,-9.65,21.4,17.9
2500,06/19/2022,23.1,13.6,20.1,31.1,16.6,27.9,-5.11,23.2,29.8
3400,06/19/2022,23.9,19.2,41.9,38.6,18.5,17.4,8.9,26.7,34.2
3600,06/19/2022,27.4,18,27.1,29.6,23.7,14.9,15.2,26.7,29
4400,06/19/2022,16.5,-8.93,-6.53,10.6,20.2,-39.9,-21.8,25.9,30.9
900,06/26/2022,17.2,21.1,21.6,12.7,21.2,17.3,-1.77,15.2,11.4
2500,06/26/2022,19.9,11.9,21.7,15.4,16.1,11.1,6.89,14.8,14.2
3400,06/26/2022,20.9,14.9,41,29.4,14,13.9,11.8,21.2,27.7
